Date,LTP
05/08/2023,2005.0
05/09/2023,2016.0
05/10/2023,2012.0
05/11/2023,2011.0
05/14/2023,2090.0
05/15/2023,2080.0
05/16/2023,2082.0
05/17/2023,2095.0
05/18/2023,2132.0
05/21/2023,2147.0
05/22/2023,2146.0
05/23/2023,2212.0
05/24/2023,2224.0
05/28/2023,2200.0
05/30/2023,2162.0
05/31/2023,2111.0
06/01/2023,2138.0
06/04/2023,2161.0
06/05/2023,2162.1
06/06/2023,2184.0
06/07/2023,2230.0
06/08/2023,2269.5
06/11/2023,2458.0
06/12/2023,2441.1
06/13/2023,2450.0
06/14/2023,2455.0
06/15/2023,2445.0
06/18/2023,2505.0
06/19/2023,2598.0
06/20/2023,2610.0
06/21/2023,2574.1
06/22/2023,2565.0
06/25/2023,2651.0
06/26/2023,2669.0
06/27/2023,2648.9
06/28/2023,2605.0
07/02/2023,2613.0
07/03/2023,2613.0
07/04/2023,2139.0
07/05/2023,2095.0
07/06/2023,2066.0
07/09/2023,2103.0
07/10/2023,2132.0
07/11/2023,2120.5
07/12/2023,2113.0
07/13/2023,2093.0
07/16/2023,2089.0
07/17/2023,2118.0
07/18/2023,2132.0
07/19/2023,2130.0
07/20/2023,2118.1
07/23/2023,2174.9
07/24/2023,2165.0
07/25/2023,2136.0
07/26/2023,2122.0
07/27/2023,2091.0
07/30/2023,2071.0
07/31/2023,2075.0
08/01/2023,2051.0
08/02/2023,2051.0
08/03/2023,2053.0
08/06/2023,2032.0
08/07/2023,2035.0
08/08/2023,2020.0
08/09/2023,2034.0
08/10/2023,2055.0
08/13/2023,2074.0
08/14/2023,2077.0
08/15/2023,2044.0
08/16/2023,2050.0
08/17/2023,2054.0
08/20/2023,2042.0
08/21/2023,2024.0
08/22/2023,2030.0
08/23/2023,2055.0
08/24/2023,2050.0
08/27/2023,2040.0
08/28/2023,2050.0
08/29/2023,2045.0
08/30/2023,2050.0
09/03/2023,2029.9
09/04/2023,2027.0
09/05/2023,2025.0
09/07/2023,2003.0
09/10/2023,2009.9
09/11/2023,2035.0
